"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Lead PCB Design ENgineer","TE Connectivity","Bangalore, Karnataka","2025-07-04T02:21:03Z","Engineering Jobs","Lead PCB Design ENgineer At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. PCB engineer is scalable to contribute individually. He/she is responsible for delivering the project from schematic scratch till the board get fabricated. Stackup analysis,…","https://www.adzuna.in/land/ad/5282462744?se=PNelgTJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=7AC7CBB68E9E21FDA46EAFFD1D69B5BAA935A12E","12.95703","77.59837"
"PCB Design Engineer","Presage Insights","Noida, Ghaziabad","2025-07-25T01:12:35Z","Engineering Jobs","Job Title: PCB Design Engineer Company Overview: Presage Insights is a dynamic organization focused on delivering innovative solutions to the electronics industry. Our commitment to excellence drives every project we undertake, and we value creativity, teamwork, and dedication. We are looking for a skilled PCB Design Engineer to join our team in India. This is an on-site position that offers a collaborative environment where engineers can thrive and make a tangible impact within the industry. R…","https://www.adzuna.in/details/5320181675?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"PCB Design Engineer","ATLANTA SYSTEMS PVT LTD","Sansad Marg, New Delhi","2025-06-26T03:26:05Z","Engineering Jobs","Company Name: Atlanta Systems Pvt. Ltd. Company URL: www.atlantasys.com Head Quarter: Connaught Place, New Delhi About us - Based in Delhi with 30 years of experience, we specialize in providing simplified IT solutions tailored to our customers' needs. Our service delivery model caters to all budgets and security needs, ensuring mission-critical support. We work closely with clients to implement affordable excellence, bridging the gap between business realities and IT solutions. Profile: PCB & …","https://www.adzuna.in/details/5268384014?utm_medium=api&utm_source=c8890522","28.62623","77.21808"
"PCB Layout Design Engineer","Magna International, Inc","India","2025-07-24T06:19:11Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. What we offer: At Magna, you can expect an engaging and dynamic environ…","https://www.adzuna.in/details/5319303774?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Printed Circuit Board Design Engineer","Confidential Company","Bangalore, Karnataka","2025-06-25T10:04:52Z","Engineering Jobs","We are now hiring for India’s leading player in the personal mobility and urban transport transformation solutions sector, which exports its 2 and 3 wheelers to over 70 countries and clocking a revenue of approximately, US$ 6.Billion in the last fiscal year. Job Title - PCB design engineer Location: Bangalore Department: R&D – EV Electronics (HVDC Hardware) Education: Essential: B.E./B.Tech in Electrical, Electronics, Instrumentation, or Equivalent Streams (min. 80% at all education levels) Exp…","https://www.adzuna.in/details/5266676764?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Tech Lead (Hardware)","Arrow","India","2025-07-13T02:35:29Z","Engineering Jobs","Position: Tech Lead (Hardware) Job Description: Principal Accountabilities: * Coordination of design teams and representation in project meetings * Responsible for requirement collection, architecture/ high-level block diagram design, PCB layout verification, considering EMI/EMC issues, design validation & integration, component selection, prototype construction, debugging, board and system level testing. schematic and layout review in an accurate way * Guiding the PCB layout design engineer du…","https://www.adzuna.in/details/5300210593?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Tech Lead (Hardware)","Arrow","Ahmedabad, Gujarat","2025-07-13T02:25:11Z","Engineering Jobs","Position: Tech Lead (Hardware) Job Description: Principal Accountabilities: * Coordination of design teams and representation in project meetings * Responsible for requirement collection, architecture/ high-level block diagram design, PCB layout verification, considering EMI/EMC issues, design validation & integration, component selection, prototype construction, debugging, board and system level testing. schematic and layout review in an accurate way * Guiding the PCB layout design engineer du…","https://www.adzuna.in/details/5300185350?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Manager, Engineering","Danfoss","Pune, Maharashtra","2025-06-28T23:44:11Z","Engineering Jobs","Manager, Engineering Requisition ID: 44604 Job Location(s): Pune, IN Employment Type: Full Time Segment: Danfoss Power Solutions Segment Job Function: R&D, Technology and Engineering Work Location Type: On-site Job Description The primary function of this role is to lead a team of high-performing Electronic product engineers at Pune that deliver the products for future industrial machines. Provide leadership for developing competitiveness of new products, cost out initiatives, localization, PMI…","https://www.adzuna.in/land/ad/5273722684?se=PNelgTJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=30DBE274DEB86FF10056D578FFAE8E960F5309A0","18.5062","73.84735"
"Power Electronics Engineer","SolarEdge","India","2025-07-25T06:43:46Z","Engineering Jobs","Are you ready to power the future? At SolarEdge (NASDAQ: SEDG), we're a global leader in smart energy technology, with over 4,000 employees, offices in 34 countries, and millions of installations worldwide. Our innovative solutions include solar inverters, battery storage, backup systems, EV charging, and AI-based energy management. We're committed to making clean, green energy the primary power source for homes, businesses, and beyond . With the growing demand for electricity, the need for sma…","https://www.adzuna.in/details/5321069289?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Power Electronics Engineer","SolarEdge","India","2025-07-25T06:43:45Z","Engineering Jobs","Are you ready to power the future? At SolarEdge (NASDAQ: SEDG), we're a global leader in smart energy technology, with over 4,000 employees, offices in 34 countries, and millions of installations worldwide. Our innovative solutions include solar inverters, battery storage, backup systems, EV charging, and AI-based energy management. We're committed to making clean, green energy the primary power source for homes, businesses, and beyond. With the growing demand for electricity, the need for smar…","https://www.adzuna.in/details/5321069169?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"System Engineer","Adani","Delhi, India","2025-07-04T20:46:31Z","Engineering Jobs","Responsibilities Design and develop complex electronic systems for underwater UUVs. Integrate advanced electronic components with mechanical and software systems. Conduct rigorous testing and validation of electronic systems in underwater environments. Troubleshoot and resolve electronic system issues. Create comprehensive documentation for designs, including schematics and integration plans. Ensure compliance with industry standards and safety regulations. Capture requirements, design system a…","https://www.adzuna.in/details/5285152966?utm_medium=api&utm_source=c8890522","28.62523","77.224601"
"Hardware Requirement Engineer","Magna International","Rameshnagar, Bangalore","2025-07-23T02:39:11Z","Engineering Jobs","Job descriptions may display in multiple languages based on your language selection. What we offer: At Magna, you can expect an engaging and dynamic environment where you can help to develop industry-leading automotive technologies. We invest in our employees, providing them with the support and resources they need to succeed. As a member of our global team, you can expect exciting, varied responsibilities as well as a wide range of development prospects. Because we believe that your career pat…","https://www.adzuna.in/details/5317137889?utm_medium=api&utm_source=c8890522","12.92025","77.6778"
"Hardware design engineer","Magna International","Rameshnagar, Bangalore","2025-07-23T02:42:50Z","Engineering Jobs","Job descriptions may display in multiple languages based on your language selection. What we offer: At Magna, you can expect an engaging and dynamic environment where you can help to develop industry-leading automotive technologies. We invest in our employees, providing them with the support and resources they need to succeed. As a member of our global team, you can expect exciting, varied responsibilities as well as a wide range of development prospects. Because we believe that your career pat…","https://www.adzuna.in/details/5317144228?utm_medium=api&utm_source=c8890522","12.92025","77.6778"
"Hardware Test Engineer","Magna International, Inc","India","2025-07-24T06:19:11Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. What we offer: At Magna, you can expect an engaging and dynamic environ…","https://www.adzuna.in/details/5319303765?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hardware design engineer","Magna International, Inc","India","2025-07-19T06:17:38Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. Job descriptions may display in multiple languages based on your langua…","https://www.adzuna.in/details/5311233665?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hardware Requirement Engineer","Magna International, Inc","India","2025-07-21T06:18:41Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. Job descriptions may display in multiple languages based on your langua…","https://www.adzuna.in/details/5314084900?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"SR MMIC Design Engineer","ST-L&T Semiconductor Technologies Limited","Bangalore, Karnataka","2025-06-29T03:20:23Z","Engineering Jobs","Sr. MMIC Design Engineer 5 to 10 years’ experience We are seeking a motivated, proactive, and intellectually curious MMIC Design Engineer who will work alongside world-class cross-disciplinary teams (systems, firmware, architecture, design, validation, product engineering). In this role, you will be developing cutting-edge next-generation MMICs for deployment in space and ground infrastructures around the globe. Responsibilities: Derive hardware specifications for the RF system and MMIC blocks …","https://www.adzuna.in/details/5274111215?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Electronics Product Development Engineer (Robotics & Educational Toys)","LearningBIX","Jaipur, Rajasthan","2025-07-14T09:35:23Z","Engineering Jobs","Job Summary: We are looking for an experienced Electronics Engineer (Exp: 2 Years) to join our team and contribute to the design and development of robotics kits. The ideal candidate will have a strong background in microcontrollers and PCB designing, as well as experience in robotics or related fields. The successful candidate will be responsible for designing and developing robotics kits, from concept to production, and will work closely with the engineering team to ensure the final product m…","https://www.adzuna.in/details/5301588006?utm_medium=api&utm_source=c8890522","26.7441","75.9469"
"PCB Layout Design Engineer","Magna International, Inc","India","2025-07-24T06:19:11Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. What we offer: At Magna, you can expect an engaging and dynamic environ…","https://www.adzuna.in/details/5319303774?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"System Engineer","Adani","Delhi, India","2025-07-04T20:46:31Z","Engineering Jobs","Responsibilities Design and develop complex electronic systems for underwater UUVs. Integrate advanced electronic components with mechanical and software systems. Conduct rigorous testing and validation of electronic systems in underwater environments. Troubleshoot and resolve electronic system issues. Create comprehensive documentation for designs, including schematics and integration plans. Ensure compliance with industry standards and safety regulations. Capture requirements, design system a…","https://www.adzuna.in/details/5285152966?utm_medium=api&utm_source=c8890522","28.62523","77.224601"
"Design Specialist","OrbiTouch HR ","Pune, Maharashtra","2025-07-21T08:02:10Z","Engineering Jobs","Urgent Hiring || Design Manager || Pune Profile- Design Manager-LV Experience- MIn 18 years Ctc- up to 30 lpa (Depend on the interview) Location– Pune Requirements and skills Postgraduate/Graduate – electronics Experience minimum 18 years in industrial product design Experience of design/development in atleast 3 of below mentioned areas Analogue and power electronics Power supplies Convertors Microcontroller architecture and product design Embedded programming Communication/interfacing protocol…","https://www.adzuna.in/details/5314143632?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Hardware Design Engineer","Zydus Group","Ahmedabad, Gujarat","2025-07-07T09:12:47Z","Engineering Jobs","Job Title: Embedded Hardware Architect Company – Zydus Medtech Pvt Ltd Location - Ahmedabad Key Roles & Responsibilities Define the overall hardware architecture of embedded systems based on technical complexity and requirements. Possess comprehensive knowledge of the hardware design flow and provide technical guidance to the team. Responsible for: - Requirements gathering - Architecture and high-level block diagram design Interface requirements & design aspects of Architecture Scalable, Upgrad…","https://www.adzuna.in/details/5289682437?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Printed Circuit Board Design Engineer","Centaurus Technologies and Systems Private Limited","Hyderabad, Telangana","2025-07-20T07:57:46Z","Engineering Jobs","Job Summary PCB Layout Engineer is needed to join our growing team. The ideal candidate must have a strong understanding of PCB design principles and a proven track record of creating high-quality, reliable PCB layouts. Responsibilities include schematic review, layout creation, verification, and documentation. Experience and skills Required: Expertise in High Speed, Mixed signal design, Power board and RF board design single, double, multilayer (upto 20 layers) and Flex PCBs. Hands on Experien…","https://www.adzuna.in/details/5313127362?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Power Electronics Engineer","SolarEdge","India","2025-07-25T06:43:46Z","Engineering Jobs","Are you ready to power the future? At SolarEdge (NASDAQ: SEDG), we're a global leader in smart energy technology, with over 4,000 employees, offices in 34 countries, and millions of installations worldwide. Our innovative solutions include solar inverters, battery storage, backup systems, EV charging, and AI-based energy management. We're committed to making clean, green energy the primary power source for homes, businesses, and beyond . With the growing demand for electricity, the need for sma…","https://www.adzuna.in/details/5321069289?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Power Electronics Engineer","SolarEdge","India","2025-07-25T06:43:45Z","Engineering Jobs","Are you ready to power the future? At SolarEdge (NASDAQ: SEDG), we're a global leader in smart energy technology, with over 4,000 employees, offices in 34 countries, and millions of installations worldwide. Our innovative solutions include solar inverters, battery storage, backup systems, EV charging, and AI-based energy management. We're committed to making clean, green energy the primary power source for homes, businesses, and beyond. With the growing demand for electricity, the need for smar…","https://www.adzuna.in/details/5321069169?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Tech Lead (Hardware)","Arrow","India","2025-07-13T02:35:29Z","Engineering Jobs","Position: Tech Lead (Hardware) Job Description: Principal Accountabilities: * Coordination of design teams and representation in project meetings * Responsible for requirement collection, architecture/ high-level block diagram design, PCB layout verification, considering EMI/EMC issues, design validation & integration, component selection, prototype construction, debugging, board and system level testing. schematic and layout review in an accurate way * Guiding the PCB layout design engineer du…","https://www.adzuna.in/details/5300210593?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Tech Lead (Hardware)","Arrow","Ahmedabad, Gujarat","2025-07-13T02:25:11Z","Engineering Jobs","Position: Tech Lead (Hardware) Job Description: Principal Accountabilities: * Coordination of design teams and representation in project meetings * Responsible for requirement collection, architecture/ high-level block diagram design, PCB layout verification, considering EMI/EMC issues, design validation & integration, component selection, prototype construction, debugging, board and system level testing. schematic and layout review in an accurate way * Guiding the PCB layout design engineer du…","https://www.adzuna.in/details/5300185350?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Printed Circuit Board Design Engineer","Confidential Company","Bangalore, Karnataka","2025-06-25T10:04:52Z","Engineering Jobs","We are now hiring for India’s leading player in the personal mobility and urban transport transformation solutions sector, which exports its 2 and 3 wheelers to over 70 countries and clocking a revenue of approximately, US$ 6.Billion in the last fiscal year. Job Title - PCB design engineer Location: Bangalore Department: R&D – EV Electronics (HVDC Hardware) Education: Essential: B.E./B.Tech in Electrical, Electronics, Instrumentation, or Equivalent Streams (min. 80% at all education levels) Exp…","https://www.adzuna.in/details/5266676764?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Principal, Signal Integrity, Packaging Engineering","SanDisk","Bangalore, Karnataka","2025-07-20T12:02:15Z","Engineering Jobs","Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …","https://www.adzuna.in/land/ad/5313262259?se=epF-nDJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=9C51DCBC03AD043F79CE11B1E1AF6DE22B41C7D5","12.9881567","77.6226000"
"Signal Integrity Engineer, Amazon Devices","ADCI - BLR 14 SEZ","Bangalore, Karnataka","2025-07-25T03:32:06Z","Engineering Jobs","Amazon Lab126 is an inventive research and development company that designs and engineers high-profile devices like the Kindle family of products. Lab126 began in 2004 as a subsidiary of Amazon.com, Inc. Since then, we have worked to produce best-selling e-readers and tablets, as well as new inventions like Echo line of products, Fire TV and Fire phone. What will you help us create? Key job responsibilities As a Signal Integrity Engineer, you will be part of Validation team that is exploring ne…","https://www.adzuna.in/details/5320716976?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"PCB HDI Layout Design Expert","Bosch Group","Bangalore, Karnataka","2025-07-23T04:16:35Z","Engineering Jobs","Job Description Design and develop complex multilayer PCB HDI layouts (analog, digital, RF, power electronics) as per layout guidelines.Creating ECU layouts for automotive applications Collaborate with hardware engineers, signal integrity experts, and manufacturing teams to ensure designs meet performance, manufacturability (DFM), and testability (DFT) requirements.Worked on high-speed PCB design, impedance control, power planes, and signal integrity.Participate in design reviews, continuous im…","https://www.adzuna.in/details/5317266783?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Sr. Engineer - ASIC PD","Arrow","Ahmedabad, Gujarat","2025-07-15T02:33:01Z","Engineering Jobs","Position: Sr. Engineer - ASIC PD Job Description: Engineer will be responsible for working with teams on floor-planning, timing constraints, physical synthesis, formal verification, clock tree optimization, routing, extraction, timing closure, DFT, signal integrity, physical verification and DFM *Engineer will be responsible for working with teams on executing the block level place and route assignments from Netlist through GDS flow *Interacting with design team with purpose to solve problems a…","https://www.adzuna.in/details/5302576970?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Battery Electronics Design Engineer(BESS industry)","DCS Group","Gurgaon, Haryana","2025-07-02T21:13:33Z","Engineering Jobs","Electric Industry Profile - Electronic Design Engineer Battery Energy Storage Systems (BESS) Qualification - Bachelors degree in Electronics , Advanced certifications in power electronics or embedded systems are a plus. Experience- Min. 6 years of experience in electronics engineering, preferably in BESS, renewable energy, or electric mobility. Proven expertise in BMS design, control logic development, and system integration. Hands-on experience with power electronics and auxiliary systems like…","https://www.adzuna.in/details/5280146957?utm_medium=api&utm_source=c8890522","28.323996","76.983738"
"Battery Electronics Design Engineer(BESS industry)","DCS Group","Gurgaon, Haryana","2025-07-19T02:39:38Z","Engineering Jobs","Electric Industry Profile - Electronic Design Engineer – Battery Energy Storage Systems (BESS) Qualification - Bachelor’s degree in Electronics , Advanced certifications in power electronics or embedded systems are a plus. Experience- Min. 6 years of experience in electronics engineering, preferably in BESS, renewable energy, or electric mobility. Proven expertise in BMS design, control logic development, and system integration. Hands-on experience with power electronics and auxiliary systems l…","https://www.adzuna.in/details/5310701883?utm_medium=api&utm_source=c8890522","28.323996","76.983738"
"Senior Electronics Design Engineer (m/f/d)","hei Technology International","Mumbai, Maharashtra","2025-07-20T07:59:26Z","Engineering Jobs","Welcome to the future of solar lighting, welcome to hei! hei is an international greentech company, established in Vienna / Austria in 2001, specializing in creating cutting-edge solar outdoor lighting, photovoltaic modules and solar-powered Smart City / IoT applications. We emphasis aesthetic, technical and practical excellence in every part of our business, working together to create premium quality products. We are proud to have products installed across the globe, from the U.S.A. through Eu…","https://www.adzuna.in/details/5313133863?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Electronics Product Design Engineering - Senior Professional","Schneider Electric","Bangalore, Karnataka","2025-07-18T00:29:23Z","Engineering Jobs","Electronics Product Design Engineer - Senior professional What will you do? Include all activities where Electronic Hardware expertise is needed. - It covers digital and analogic electronic and it is used in many situations; requirements, specifications, architecture, design, test, anticipation THT, Core Engineering & Technology: Delivers elements of given design for other functions by respect of process and best practices (T3). or Designs offers from Technical Specifications to meet Customer V…","https://www.adzuna.in/details/5308394355?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Hiring for Electronics Design Hardware Engineer in Automotive Domain - Bangalore","Tata Technologies","Bangalore, Karnataka","2025-07-07T09:14:31Z","Engineering Jobs","Exp: 3 to 5 Years Notice Period: Immediate to 30 Days Job location: Bangalore Role Title : Electronics Design Hardware Engineer Formal qualifications required: Bachelor’s degree in electrical engineering (master’s degree preferred) Previous experience required: 3-5 years of experience in electronics hardware design and layout for automotive applications, preferably in powertrain or chassis. Experience performing worst case circuit analysis Understanding of automotive and functional safety devel…","https://www.adzuna.in/details/5289686599?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Design / Testing Engineer – Electronics or Electrical","KAWEN MANPOWER","Bhashyam Circle, Bangalore","2025-07-16T00:57:12Z","Engineering Jobs","Job Summary: We are seeking a motivated and skilled Design / Testing Engineer with a strong foundation in Electronics or Electrical Engineering . The ideal candidate should have 1–4 years of hands-on experience in circuit design, PCB development, and power electronics . You will be a key contributor in designing, testing, and validating robust electronic systems and prototypes for cutting-edge industrial and commercial applications. Key Responsibilities: Design and develop power electronic circ…","https://www.adzuna.in/details/5304047545?utm_medium=api&utm_source=c8890522","13.0178","77.55175"
"Electronic Hardware, Staff Senior Design Engineer","Schneider Electric","Bangalore, Karnataka","2025-07-22T00:01:02Z","Engineering Jobs","As a power electronics engineer with at least 5 years of design experience, you will be responsible for: Manage PEP (Product Evolution Process) topics, considering our design rules Managing product maintenance and evolution topics (Quality, Obsolescence, Adaptation, QVE) Investigating to identify the root causes of design issue, then to find a solution to deal with it. Selection and dimensioning of active and passive components, and justification of the design. Creating electrical schematics an…","https://www.adzuna.in/details/5315047377?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Power Electronics Engineer/ Lead","Hinduja Tech","India","2025-07-21T22:56:02Z","Engineering Jobs","The Power Electronics Design Engineer will be responsible for designing,developing, testing of embedded products any Charger/smart plug/Motor control/ BMS. This role requires expertise in Stress Analysis, MTBF reports for the designed products based on the real world use case Magnetics design knowledge or experience AC-DC & DC-DC Topology selection knowledge & experience Should have knowledge on Semiconductor loss calculation & Thermal requirement Experience of working on IGBT, MOSFET selection…","https://www.adzuna.in/details/5314953339?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Engineer - Hardware","Eaton Corporation","Hadapsar, Pune","2025-07-03T01:45:06Z","Engineering Jobs","What you'll do: "" Eaton India Innovation Center (EIIC), Pune is seeking a Senior Electronic Hardware Engineer to design, develop, testing and maintenance of electronic hardware of circuit breaker trip unit, sensing hardware and meters. Responsibilities include new product development, supporting the resolution of field / production issues, feature / performance enhancements to improve existing products, validating changes in design or manufacturing, validating cost reductions and addressing app…","https://www.adzuna.in/land/ad/5280444166?se=kIDsoTJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=DFD419D2C084138F1C56EF035BB68691E3A9EBC2","18.5219","73.95314"
"Electrical Engineer Reverse Engineering 3 to 6 years Pune","Capgemini Engineering","Pune, Maharashtra","2025-07-15T00:37:49Z","Engineering Jobs","At Capgemini Engineering the world leader in engineering services we bring together a global team of engineers scientists and architects to help the worlds mostinnovative companies unleash their potential From autonomous cars to lifesaving robots our digital and software technology experts think outside the box as theyprovide unique R D and engineering services across all industries Join us for a career full of opportunities Where you can make a difference Where no two days arethe same Job Desc…","https://www.adzuna.in/details/5302282389?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Consultant - Security","WSP USA","Bangalore, Karnataka","2025-06-29T23:45:39Z","Engineering Jobs","- Demonstrate a good understanding and knowledge of the design of Physical Security Systems. - Good knowledge of various manufacturer specific Video Surveillance bandwidth and storage calculators. - Good knowledge of IT and networking to a level that supports Physical Security System installations. - Good understanding of architectural building plans, layouts and elevations (including cable, containment and connection schematics). - Good understanding of power, cooling and containment systems t…","https://www.adzuna.in/land/ad/5275059587?se=kIDsoTJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=029D5363745EAD980B951B540C56184D78612835","12.9881567","77.6226000"
"Hiring for Electronics hardware testing in Automotive Domain - Bangalore","Tata Technologies","Bangalore Rural, Karnataka","2025-07-07T09:12:15Z","Engineering Jobs","Exp: 3 to 5 Years Notice Period: Immediate to 30 Days Job location: Bangalore Role Title : Electronics Design Test Engineer Formal qualifications required: Bachelor’s degree in electrical engineering (master’s degree preferred) Previous experience required: 3-5 years of experience in Electronics hardware Testing and layout for automotive applications, preferably in powertrain or chassis. Experience performing worst case circuit analysis Understanding of automotive and functional safety developm…","https://www.adzuna.in/details/5289681618?utm_medium=api&utm_source=c8890522","12.9076","77.5808"
"Hardware design engineer","Magna International","Rameshnagar, Bangalore","2025-07-23T02:42:50Z","Engineering Jobs","Job descriptions may display in multiple languages based on your language selection. What we offer: At Magna, you can expect an engaging and dynamic environment where you can help to develop industry-leading automotive technologies. We invest in our employees, providing them with the support and resources they need to succeed. As a member of our global team, you can expect exciting, varied responsibilities as well as a wide range of development prospects. Because we believe that your career pat…","https://www.adzuna.in/details/5317144228?utm_medium=api&utm_source=c8890522","12.92025","77.6778"
"Hardware design engineer","Magna International, Inc","India","2025-07-19T06:17:38Z","Engineering Jobs","We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. Job descriptions may display in multiple languages based on your langua…","https://www.adzuna.in/details/5311233665?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Technologist, VLSI Design Engineering","SanDisk","Bangalore, Karnataka","2025-07-18T11:45:34Z","Engineering Jobs","Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …","https://www.adzuna.in/land/ad/5309607792?se=kIDsoTJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=7F48CAA46F40F0291749E5C0AD22AB963B9DD0BC","12.9881567","77.6226000"
"BESS Electronics Designer (PLC Controlled System)","DCS Group","Gurgaon, Haryana","2025-07-07T21:46:44Z","Engineering Jobs","Electric Industry Profile - Electronic Design Engineer Battery Energy Storage Systems (BESS) Qualification - Bachelors degree in Electronics , Advanced certifications in power electronics or embedded systems are a plus. Experience- Min. 6 years of experience in electronics engineering, preferably in BESS, renewable energy, or electric mobility. Proven expertise in BMS design, control logic development, and system integration. Hands-on experience with power electronics and auxiliary systems like…","https://www.adzuna.in/details/5290395330?utm_medium=api&utm_source=c8890522","28.323996","76.983738"
"BESS Electronics Designer (PLC Controlled System)","DCS Group","Gurgaon, Haryana","2025-07-19T02:34:25Z","Engineering Jobs","Electric Industry Profile - Electronic Design Engineer – Battery Energy Storage Systems (BESS) Qualification - Bachelor’s degree in Electronics , Advanced certifications in power electronics or embedded systems are a plus. Experience- Min. 6 years of experience in electronics engineering, preferably in BESS, renewable energy, or electric mobility. Proven expertise in BMS design, control logic development, and system integration. Hands-on experience with power electronics and auxiliary systems l…","https://www.adzuna.in/details/5310692164?utm_medium=api&utm_source=c8890522","28.323996","76.983738"
"Power Electronics Engineer","Magna International","Rameshnagar, Bangalore","2025-07-23T02:38:35Z","Engineering Jobs","Job descriptions may display in multiple languages based on your language selection. What we offer: At Magna, you can expect an engaging and dynamic environment where you can help to develop industry-leading automotive technologies. We invest in our employees, providing them with the support and resources they need to succeed. As a member of our global team, you can expect exciting, varied responsibilities as well as a wide range of development prospects. Because we believe that your career pat…","https://www.adzuna.in/details/5317136820?utm_medium=api&utm_source=c8890522","12.92025","77.6778"
"Embedded Hardware Engineer","Almighty HRD Consultants","Coimbatore, Tamil Nadu","2025-07-03T20:35:23Z","Engineering Jobs","Hi, We are hiring for our client, a Semi conductor industry in Coimbatore location Job Description: Department Name EMBEDDED Location Coimbatore Job Title Embedded_hardware Budgeted CTC Educational Qualification Bachelor in Electrical/Electronics Engineer Req.Experience Minimum of 3 to 5 years of exoerience as a Power Electronics Hardware design engineer Skills Required Experience in High Power DC-DC/AC-DC converter, Inverter/ Motor drives power electronics hardware design and development. Havi…","https://www.adzuna.in/details/5281915263?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
