"Title","Company","Location","Created","Category","URL","Latitude","Longitude"
"Lead - Sourcing & Procurement","Collabera","India","2025-03-20T16:46:41Z","Retail Jobs","https://www.adzuna.in/details/5102362554?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Sourcing Specialist - Buying/Procurement","GE Vernova","Vadodara, Gujarat","2025-07-15T02:38:28Z","Logistics & Warehouse Jobs","https://www.adzuna.in/details/5302585097?utm_medium=api&utm_source=c8890522","22.2891","73.1924"
"Procurement Analyst & Labor Operations Specialist","Liberty Data Analytics","Delhi, India","2025-06-21T08:50:55Z","IT Jobs","https://www.adzuna.in/details/5260941647?utm_medium=api&utm_source=c8890522","28.62523","77.224601"
"Senior Executive Purchase (NPD)","CANDOR TEXTILES","Indore, Madhya Pradesh","2025-07-14T09:35:50Z","Engineering Jobs","https://www.adzuna.in/details/5301590559?utm_medium=api&utm_source=c8890522","22.66215","75.9035"
"Associate Clinical Sourcing Manager- Medical Affairs","Novartis","India","2025-07-11T02:31:57Z","Healthcare & Nursing Jobs","https://www.adzuna.in/details/5296809292?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Procurement Manager","Quess IT Staffing","India","2025-06-21T08:52:28Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5260945656?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Procurement Professional (Supply Network Specialist)","Caterpillar","India","2025-07-11T02:31:44Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5296808831?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"PPK - Senior Knowledge Specialist (PI- Procurement)","Bain & Company","Delhi, India","2025-05-31T18:46:40Z","Consultancy Jobs","https://www.adzuna.in/details/5224924782?utm_medium=api&utm_source=c8890522","28.62523","77.224601"
"Manager=S2P","Genpact ","Bangalore, Karnataka","2025-04-07T02:19:26Z","IT Jobs","https://www.adzuna.in/details/5132829592?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Procurement Analyst","Toast","Bangalore, Karnataka","2025-06-27T03:13:16Z","Admin Jobs","https://www.adzuna.in/details/5270417587?utm_medium=api&utm_source=c8890522","12.9767936","77.5900820"
"Procurement COE Team Leader - Raw Materials","IFF","India","2025-07-13T02:27:58Z","Logistics & Warehouse Jobs","https://www.adzuna.in/details/5300197832?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Procurement Lead - India","Aggreko","Pune, Maharashtra","2025-06-21T03:20:38Z","Retail Jobs","https://www.adzuna.in/details/5260741682?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"3083-Senior Specialist - Finance Operations - Procurement","Innovaccer Analytics","India","2025-07-01T17:31:46Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5277366978?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Sourcing Specialist - Buying/Procurement - Industrial Valves","Baker Hughes","Coimbatore, Tamil Nadu","2025-07-10T08:36:18Z","Energy, Oil & Gas Jobs","https://www.adzuna.in/details/5295122794?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
"Associate, Specialist, Sourcing, Procurement Operations, Technology and Operations","DBS Bank","Vikhroli, Mumbai","2025-06-28T03:12:55Z","IT Jobs","https://www.adzuna.in/details/5272283211?utm_medium=api&utm_source=c8890522","19.08815","72.93918"
"Strategic Sourcing Manager","EMotorad","India","2025-07-14T09:35:22Z","Retail Jobs","https://www.adzuna.in/details/5301587991?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Strategic Sourcing Specialist, Global Corporate Procurement","ADCI - Karnataka - A66","Bangalore, Karnataka","2025-05-24T22:37:58Z","Retail Jobs","https://www.adzuna.in/details/5214621988?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Oracle Procurement, Inventory and Costing Functional Specialist","Oracle","Bangalore, Karnataka","2025-07-08T21:05:02Z","IT Jobs","https://www.adzuna.in/details/5292295150?utm_medium=api&utm_source=c8890522","12.9767936","77.5900820"
"COE Analyst","IFF","India","2025-06-30T03:13:40Z","Retail Jobs","https://www.adzuna.in/details/5275190552?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Specialist - Accounts Payable & Procurement (Workday Financials And Coupa)","Private Limited","Bangalore, Karnataka","2025-07-12T02:33:36Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5298585393?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Logistics and Supply Chain Specialist (Shipping, Logistics, Supply chain)","Zscaler","India","2025-06-27T03:14:22Z","IT Jobs","https://www.adzuna.in/details/5270418071?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Supplier Quality Engineer","GE Vernova","Vadodara, Gujarat","2025-07-15T02:36:41Z","Engineering Jobs","https://www.adzuna.in/details/5302581849?utm_medium=api&utm_source=c8890522","22.2891","73.1924"
"Assistant Manager - Direct Procurement - Sourcing Strategy","Genpact","Hyderabad, Telangana","2025-06-28T03:16:14Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5272287311?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Assistant Manager - Direct Procurement - PO Processing","Genpact","Hyderabad, Telangana","2025-06-28T03:09:52Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5272281604?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Management Trainee - Direct Procurement - PO Processing","Genpact","Hyderabad, Telangana","2025-06-28T03:17:54Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5272294061?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Lead Specialist GES PSC","dsm-firmenich","Hyderabad, Telangana","2025-07-02T01:41:33Z","Accounting & Finance Jobs","https://www.adzuna.in/land/ad/5278414569?se=3n0ccpZk8BG3_bOf49PRjw&utm_medium=api&utm_source=c8890522&v=19143D3A98F6CFA923A02C3255087BD0235298FC","17.40275","78.50806"
"Project Control Consultant","WSP in India","Noida, Ghaziabad","2025-07-07T09:13:27Z","IT Jobs","https://www.adzuna.in/details/5289684248?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Project Control Consultant","WSP in India","India","2025-07-07T09:14:23Z","IT Jobs","https://www.adzuna.in/details/5289686145?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hiring For Maintenance Engineer","Divya Staffing Solution","India","2025-06-24T20:33:52Z","Maintenance Jobs","https://www.adzuna.in/details/5265831983?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Specialist - Global Sourcing","Marsh McLennan","India","2025-07-18T02:30:44Z","Accounting & Finance Jobs","https://www.adzuna.in/details/5308976530?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Contract Expert","AECOM","India","2025-05-29T23:21:41Z","Engineering Jobs","https://www.adzuna.in/land/ad/5221979794?se=3n0ccpZk8BG3_bOf49PRjw&utm_medium=api&utm_source=c8890522&v=1B54337FC8856D037B170B7512090EFBC4B3EFFF","22.3511148","78.6677428"
"Oracle SCM Functional - Senior Associate","PricewaterhouseCoopers","India","2025-06-22T03:02:54Z","IT Jobs","https://www.adzuna.in/details/5262351324?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Service Desk Manager","Mount Talent Consulting Pvt Ltd.","India","2025-07-07T09:17:24Z","IT Jobs","https://www.adzuna.in/details/5289692215?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"IT Cost Administrator, 1","Memorial Hermann Health System","India","2025-06-13T02:53:43Z","IT Jobs","https://www.adzuna.in/details/5247380130?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
