"Title","Company","Location","Created","Category","URL","Latitude","Longitude"
"Chief Architect, Software","Eaton Corporation","Hadapsar, Pune","2025-07-09T04:01:49Z","IT Jobs","https://www.adzuna.in/land/ad/5292689714?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=3DD09BCF9393429D1C10BE0F135CC2C37B88A56F","18.5219","73.95314"
"Embedded Software Engineer","Emerson","Hyderabad, Telangana","2025-05-24T23:36:08Z","IT Jobs","https://www.adzuna.in/land/ad/5214803768?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=B454A80CF1FCC27BA12ABE696E017C38CFF5D256","17.40275","78.50806"
"Manager, Firmware Test Development Engineering","DexCom","Bangalore, Karnataka","2025-06-08T02:44:40Z","IT Jobs","https://www.adzuna.in/details/5239463949?utm_medium=api&utm_source=c8890522","12.9767936","77.5900820"
"Senior Enterprise Software Engineer","Medtronic","India","2025-05-23T23:40:51Z","Engineering Jobs","https://www.adzuna.in/land/ad/5212942455?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=0BBDBC5EFE77239FB07C855973770A6C0EAD3E7B","22.3511148","78.6677428"
"Senior Enterprise Software Engineer","Medtronic","India","2025-05-23T23:40:50Z","Engineering Jobs","https://www.adzuna.in/land/ad/5212942409?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=844AD478850174CEA342D2C7CB58835E6D0E177D","22.3511148","78.6677428"
"Associate Lead Engineer-Firmware","StaffRex Info Solutions Pvt Ltd","Bangalore, Karnataka","2025-06-06T20:48:54Z","Engineering Jobs","https://www.adzuna.in/details/5236371697?utm_medium=api&utm_source=c8890522","12.9767936","77.5900820"
"Principal Enterprise Software Engineer","Medtronic","India","2025-05-23T23:40:50Z","Engineering Jobs","https://www.adzuna.in/land/ad/5212942411?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=E345FB825BC805074A9F368C7FFB7535B1D7EB3D","22.3511148","78.6677428"
"Principal Enterprise Software Enginr","Medtronic","India","2025-07-12T10:45:17Z","Engineering Jobs","https://www.adzuna.in/land/ad/5299203973?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=E3421A88DC4CBC27D529A70957B93E26F62A11D1","22.3511148","78.6677428"
"Sol Architect, D&T, Validation & Testing","West Pharmaceutical Services","India","2025-06-19T23:47:02Z","Engineering Jobs","https://www.adzuna.in/land/ad/5258475732?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=1CC47ABAB479C09F6DF88D69450FA419FE298024","22.3511148","78.6677428"
"CPU Software Engineer Senior","Qualcomm","Bangalore, Karnataka","2025-07-10T04:15:27Z","IT Jobs","https://www.adzuna.in/land/ad/5294882450?se=AKFco5lk8BGhwN6tA21z6g&utm_medium=api&utm_source=c8890522&v=BCA245B7E55BEA0BEC877D93A2EBA851D55F24C9","12.95703","77.59837"
